#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DTL	MCM10	9606.ENSP00000355958	9606.ENSP00000418268	0	0	0	0	0.845	0	0	0.475	0.915
DTL	PCNA	9606.ENSP00000355958	9606.ENSP00000368458	0	0	0	0	0.480	0.983	0.500	0.124	0.995
DVL3	PRICKLE2	9606.ENSP00000316054	9606.ENSP00000492363	0	0	0	0	0	0.238	0.900	0.544	0.962
E2F1	MCM5	9606.ENSP00000345571	9606.ENSP00000216122	0	0	0	0	0.311	0	0	0.621	0.728
E2F1	MYBL2	9606.ENSP00000345571	9606.ENSP00000217026	0	0	0	0	0.768	0.299	0	0.644	0.937
E2F1	E2F8	9606.ENSP00000345571	9606.ENSP00000250024	0	0	0	0.573	0.231	0.292	0.750	0.539	0.928
E2F1	TOPBP1	9606.ENSP00000345571	9606.ENSP00000260810	0	0	0	0	0.086	0.835	0	0.946	0.991
E2F1	E2F3	9606.ENSP00000345571	9606.ENSP00000262904	0	0	0.066	0.860	0.078	0.599	0.900	0.499	0.979
E2F1	SKP2	9606.ENSP00000345571	9606.ENSP00000274255	0	0	0	0	0.092	0.822	0	0.736	0.953
E2F1	MCM7	9606.ENSP00000345571	9606.ENSP00000307288	0	0	0	0	0.225	0	0	0.774	0.817
E2F1	TYMS	9606.ENSP00000345571	9606.ENSP00000315644	0	0	0	0	0.210	0	0.400	0.512	0.748
E2F1	EZH2	9606.ENSP00000345571	9606.ENSP00000320147	0	0	0	0	0.169	0.304	0.500	0.744	0.916
E2F1	E2F7	9606.ENSP00000345571	9606.ENSP00000323246	0	0	0	0.568	0.210	0.292	0.750	0.620	0.939
E2F1	LIN9	9606.ENSP00000345571	9606.ENSP00000329102	0	0	0	0	0.086	0.125	0.500	0.608	0.822
E2F1	FOXM1	9606.ENSP00000345571	9606.ENSP00000342307	0	0	0	0	0.337	0.045	0	0.742	0.822
E2F1	ORC1	9606.ENSP00000345571	9606.ENSP00000360623	0	0	0	0	0.222	0.089	0.500	0.276	0.709
E2F1	PSMD14	9606.ENSP00000345571	9606.ENSP00000386541	0	0	0	0	0.058	0.625	0	0.249	0.711
E2F1	MCM3	9606.ENSP00000345571	9606.ENSP00000480987	0	0	0	0	0.379	0	0	0.646	0.771
E2F1	RRM2	9606.ENSP00000345571	9606.ENSP00000353770	0	0	0	0	0.249	0	0.500	0.505	0.798
E2F1	RAD51	9606.ENSP00000345571	9606.ENSP00000493712	0	0	0	0	0.351	0.095	0.500	0.460	0.820
E2F1	KDM1A	9606.ENSP00000345571	9606.ENSP00000383042	0	0	0	0	0.074	0.510	0	0.660	0.832
E2F1	TK1	9606.ENSP00000345571	9606.ENSP00000468425	0	0	0	0	0.337	0.292	0.500	0.386	0.836
E2F1	E2F2	9606.ENSP00000345571	9606.ENSP00000355249	0	0	0.089	0.850	0.137	0.609	0.900	0.810	0.993
E2F1	RBL1	9606.ENSP00000345571	9606.ENSP00000362768	0	0	0	0	0.131	0.922	0.900	0.342	0.994
E2F2	E2F3	9606.ENSP00000355249	9606.ENSP00000262904	0	0	0.079	0.891	0.049	0.329	0.900	0.460	0.962
E2F2	EZH2	9606.ENSP00000355249	9606.ENSP00000320147	0	0	0	0	0.086	0.045	0.500	0.431	0.718
E2F2	RBL1	9606.ENSP00000355249	9606.ENSP00000362768	0	0	0	0	0.099	0.740	0.900	0.389	0.983
E2F3	MYBL2	9606.ENSP00000262904	9606.ENSP00000217026	0	0	0	0	0.086	0.521	0	0.406	0.717
E2F3	EZH2	9606.ENSP00000262904	9606.ENSP00000320147	0	0	0	0	0.082	0.045	0.500	0.462	0.732
E2F3	RBL1	9606.ENSP00000262904	9606.ENSP00000362768	0	0	0	0	0.085	0.801	0.900	0.312	0.985
E2F7	E2F8	9606.ENSP00000323246	9606.ENSP00000250024	0	0	0.112	0.767	0.256	0.510	0.900	0.521	0.981
E2F8	TK1	9606.ENSP00000250024	9606.ENSP00000468425	0	0	0	0	0.453	0	0	0.498	0.714
E2F8	KIF20A	9606.ENSP00000250024	9606.ENSP00000378356	0	0	0	0	0.636	0	0	0.267	0.722
E2F8	SPAG5	9606.ENSP00000250024	9606.ENSP00000323300	0	0	0	0	0.710	0	0	0.124	0.735
E2F8	MELK	9606.ENSP00000250024	9606.ENSP00000298048	0	0	0	0	0.528	0	0	0.482	0.745
E2F8	NEK2	9606.ENSP00000250024	9606.ENSP00000355966	0	0	0	0	0.602	0	0	0.404	0.753
E2F8	ZWINT	9606.ENSP00000250024	9606.ENSP00000363055	0	0	0	0	0.639	0	0	0.378	0.766
E2F8	MCM10	9606.ENSP00000250024	9606.ENSP00000418268	0	0	0	0	0.673	0	0	0.320	0.768
E2F8	FOXM1	9606.ENSP00000250024	9606.ENSP00000342307	0	0	0	0	0.609	0	0	0.435	0.770
E2F8	HJURP	9606.ENSP00000250024	9606.ENSP00000414109	0	0	0	0	0.575	0	0	0.484	0.771
E2F8	KIF2C	9606.ENSP00000250024	9606.ENSP00000361298	0	0	0	0	0.677	0	0	0.323	0.772
E2F8	MKI67	9606.ENSP00000250024	9606.ENSP00000357643	0	0	0	0	0.722	0	0	0.248	0.782
E2F8	TTK	9606.ENSP00000250024	9606.ENSP00000358813	0	0	0	0	0.661	0	0	0.395	0.786
E2F8	KIF15	9606.ENSP00000250024	9606.ENSP00000324020	0	0	0	0	0.751	0	0	0.228	0.800
E2F8	RRM2	9606.ENSP00000250024	9606.ENSP00000353770	0	0	0	0	0.688	0	0	0.401	0.805
E2F8	TOP2A	9606.ENSP00000250024	9606.ENSP00000411532	0	0	0	0	0.728	0	0	0.323	0.808
E2F8	KIF11	9606.ENSP00000250024	9606.ENSP00000260731	0	0	0	0	0.815	0	0	0.324	0.870
ECT2	NCAPG	9606.ENSP00000376457	9606.ENSP00000251496	0	0	0	0	0.813	0	0	0.307	0.865
ECT2	KIF23	9606.ENSP00000376457	9606.ENSP00000260363	0	0	0	0	0.762	0.642	0.900	0.969	0.999
ECT2	KIF11	9606.ENSP00000376457	9606.ENSP00000260731	0	0	0	0	0.823	0	0	0.410	0.891
ECT2	KIF18A	9606.ENSP00000376457	9606.ENSP00000263181	0	0	0	0	0.622	0	0	0.335	0.738
ECT2	PLK4	9606.ENSP00000376457	9606.ENSP00000270861	0	0	0	0	0.478	0.292	0	0.710	0.883
ECT2	NUF2	9606.ENSP00000376457	9606.ENSP00000271452	0	0	0	0	0.583	0	0	0.581	0.818
ECT2	MAD2L1	9606.ENSP00000376457	9606.ENSP00000296509	0	0	0	0	0.529	0	0	0.551	0.779
ECT2	MELK	9606.ENSP00000376457	9606.ENSP00000298048	0	0	0	0	0.844	0.067	0	0.300	0.889
ECT2	PLK1	9606.ENSP00000376457	9606.ENSP00000300093	0	0	0	0	0.463	0	0	0.888	0.937
ECT2	TPX2	9606.ENSP00000376457	9606.ENSP00000300403	0	0	0	0	0.518	0	0	0.503	0.750
ECT2	FANCI	9606.ENSP00000376457	9606.ENSP00000310842	0	0	0	0	0.463	0	0	0.538	0.741
ECT2	TACC3	9606.ENSP00000376457	9606.ENSP00000326550	0	0	0	0	0.447	0	0	0.495	0.709
ECT2	SMC4	9606.ENSP00000376457	9606.ENSP00000341382	0	0	0	0	0.473	0	0	0.590	0.775
ECT2	NEK2	9606.ENSP00000376457	9606.ENSP00000355966	0	0	0	0	0.702	0	0	0.420	0.820
ECT2	KIF14	9606.ENSP00000376457	9606.ENSP00000356319	0	0	0	0	0.498	0.292	0	0.381	0.761
ECT2	TTK	9606.ENSP00000376457	9606.ENSP00000358813	0	0	0	0	0.768	0	0	0.439	0.864
ECT2	KIF20B	9606.ENSP00000376457	9606.ENSP00000360793	0	0	0	0	0.449	0.071	0	0.485	0.713
ECT2	KIF2C	9606.ENSP00000376457	9606.ENSP00000361298	0	0	0	0	0.562	0	0	0.379	0.717
ECT2	KIF4A	9606.ENSP00000376457	9606.ENSP00000363524	0	0	0	0	0.632	0	0	0.530	0.820
ECT2	RFC4	9606.ENSP00000376457	9606.ENSP00000376272	0	0	0	0	0.299	0.292	0	0.568	0.767
ECT2	INCENP	9606.ENSP00000376457	9606.ENSP00000378295	0	0	0	0	0.243	0.292	0	0.560	0.743
ECT2	HMMR	9606.ENSP00000376457	9606.ENSP00000377492	0	0	0	0	0.501	0.045	0	0.593	0.789
ECT2	TOP2A	9606.ENSP00000376457	9606.ENSP00000411532	0	0	0	0	0.645	0.292	0	0.436	0.845
ECT2	PBK	9606.ENSP00000376457	9606.ENSP00000428489	0	0	0	0	0.781	0.069	0	0.527	0.895
ECT2	KIF20A	9606.ENSP00000376457	9606.ENSP00000378356	0	0	0	0	0.752	0.071	0	0.690	0.922
ECT2	RACGAP1	9606.ENSP00000376457	9606.ENSP00000404190	0	0	0	0	0.529	0.880	0.900	0.998	0.999
EIF1AD	RIOK1	9606.ENSP00000434056	9606.ENSP00000369162	0	0	0	0	0.115	0.944	0	0.574	0.977
EIF2S2	EIF5B	9606.ENSP00000364119	9606.ENSP00000289371	0	0	0	0	0.380	0.300	0	0.626	0.824
EIF2S2	EIF4G1	9606.ENSP00000364119	9606.ENSP00000416255	0	0	0	0	0.111	0.809	0.500	0.775	0.978
EIF4E3	NCBP2	9606.ENSP00000393324	9606.ENSP00000326806	0	0	0	0	0	0.130	0.720	0.440	0.851
EIF4E3	EIF4G1	9606.ENSP00000393324	9606.ENSP00000416255	0	0	0	0	0.066	0.478	0.540	0.914	0.978
EIF4G1	UPF3B	9606.ENSP00000416255	9606.ENSP00000276201	0	0	0	0	0.056	0.292	0	0.769	0.832
EIF4G1	EIF5B	9606.ENSP00000416255	9606.ENSP00000289371	0	0	0	0	0.271	0.091	0	0.811	0.864
EIF4G1	RRM1	9606.ENSP00000416255	9606.ENSP00000300738	0	0	0	0	0.181	0	0	0.802	0.830
EIF4G1	HNRNPD	9606.ENSP00000416255	9606.ENSP00000313199	0	0	0	0	0.063	0.706	0.500	0.938	0.990
EIF4G1	NCBP2	9606.ENSP00000416255	9606.ENSP00000326806	0	0	0	0	0.081	0.439	0.500	0.907	0.973
EIF4G1	FXR1	9606.ENSP00000416255	9606.ENSP00000350170	0	0	0	0	0.110	0.328	0	0.738	0.830
EIF4G1	RRM2	9606.ENSP00000416255	9606.ENSP00000353770	0	0	0	0	0.074	0.077	0	0.841	0.852
EIF4G1	SLBP	9606.ENSP00000416255	9606.ENSP00000417686	0	0	0	0	0.070	0.292	0	0.776	0.839
EIF5B	SEC61A1	9606.ENSP00000289371	9606.ENSP00000243253	0	0	0	0	0.606	0	0	0.304	0.714
EIF5B	MARS1	9606.ENSP00000289371	9606.ENSP00000262027	0	0	0	0	0.239	0	0	0.782	0.827
EIF5B	MRPL3	9606.ENSP00000289371	9606.ENSP00000264995	0	0	0	0	0.537	0.571	0	0.240	0.836
EIF5B	MARS2	9606.ENSP00000289371	9606.ENSP00000282276	0	0	0	0	0.099	0	0	0.719	0.736
EIF5B	YARS1	9606.ENSP00000289371	9606.ENSP00000362576	0.106	0	0	0	0.308	0	0	0.560	0.704
EIF5B	HMGN2	9606.ENSP00000289371	9606.ENSP00000355228	0.044	0	0	0	0.396	0.460	0	0.194	0.715
EIF5B	TARS1	9606.ENSP00000289371	9606.ENSP00000387710	0.070	0	0	0	0.172	0.409	0	0.452	0.717
EIF5B	PDCD11	9606.ENSP00000289371	9606.ENSP00000358812	0.120	0	0	0	0.551	0.103	0	0.368	0.746
EIF5B	PNPT1	9606.ENSP00000289371	9606.ENSP00000400646	0.111	0	0	0	0.706	0	0	0.415	0.833
EIF5B	MRPL19	9606.ENSP00000289371	9606.ENSP00000377486	0.105	0	0	0	0.411	0.573	0	0.349	0.834
EME1	RAD51AP1	9606.ENSP00000376952	9606.ENSP00000228843	0	0	0	0	0.240	0	0.500	0.315	0.717
EME1	FANCD2	9606.ENSP00000376952	9606.ENSP00000287647	0	0	0	0	0.191	0	0.500	0.687	0.862
EME1	FEN1	9606.ENSP00000376952	9606.ENSP00000305480	0	0	0	0	0.212	0.410	0	0.577	0.786
EME1	RMI2	9606.ENSP00000376952	9606.ENSP00000310356	0	0	0	0	0.191	0	0.500	0.596	0.822
EME1	FANCI	9606.ENSP00000376952	9606.ENSP00000310842	0	0	0	0	0.258	0	0.500	0.612	0.843
EME1	XRCC2	9606.ENSP00000376952	9606.ENSP00000352271	0	0	0	0	0.083	0	0.500	0.487	0.744
EME1	EXO1	9606.ENSP00000376952	9606.ENSP00000355506	0	0	0	0	0.359	0.140	0.500	0.729	0.915
EME1	RAD54L	9606.ENSP00000376952	9606.ENSP00000361043	0	0	0	0	0.270	0.334	0	0.517	0.745
EME1	GEN1	9606.ENSP00000376952	9606.ENSP00000370653	0	0	0	0	0.139	0.140	0.400	0.863	0.931
EME1	FANCA	9606.ENSP00000376952	9606.ENSP00000373952	0	0	0	0	0.188	0	0.500	0.475	0.768
EME1	UBE2T	9606.ENSP00000376952	9606.ENSP00000494957	0	0	0	0	0.233	0.047	0.500	0.309	0.713
EME1	FAAP24	9606.ENSP00000376952	9606.ENSP00000466121	0	0	0	0	0.060	0	0.500	0.582	0.786
EME1	RAD51	9606.ENSP00000376952	9606.ENSP00000493712	0	0	0	0	0.363	0.051	0.500	0.655	0.881
EPHX2	PNP	9606.ENSP00000430269	9606.ENSP00000354532	0.076	0	0	0	0.122	0	0.826	0.546	0.927
ERCC6L	NCAPH	9606.ENSP00000334675	9606.ENSP00000240423	0	0	0	0	0.572	0.067	0	0.330	0.709
ERCC6L	NCAPG	9606.ENSP00000334675	9606.ENSP00000251496	0	0	0	0	0.616	0.067	0	0.271	0.716
ERCC6L	ESPL1	9606.ENSP00000334675	9606.ENSP00000257934	0	0	0	0	0.252	0.067	0.500	0.387	0.757
ERCC6L	SGO1	9606.ENSP00000334675	9606.ENSP00000263753	0	0	0	0	0.470	0.071	0	0.529	0.748
ERCC6L	NUF2	9606.ENSP00000334675	9606.ENSP00000271452	0	0	0	0	0.453	0.068	0	0.546	0.748
ERCC6L	SKA1	9606.ENSP00000334675	9606.ENSP00000285116	0	0	0	0	0.383	0	0	0.603	0.744
ERCC6L	MAD2L1	9606.ENSP00000334675	9606.ENSP00000296509	0	0	0	0	0.405	0.125	0.500	0.774	0.933
ERCC6L	PLK1	9606.ENSP00000334675	9606.ENSP00000300093	0	0	0	0	0.332	0.858	0.800	0.948	0.998
ERCC6L	SKA3	9606.ENSP00000334675	9606.ENSP00000319417	0	0	0	0	0.642	0.046	0	0.309	0.743
ERCC6L	KIF4A	9606.ENSP00000334675	9606.ENSP00000363524	0	0	0	0	0.573	0.065	0	0.370	0.727
ERCC6L	TOP2A	9606.ENSP00000334675	9606.ENSP00000411532	0	0	0	0	0.322	0.114	0	0.593	0.734
ERCC6L	MCM10	9606.ENSP00000334675	9606.ENSP00000418268	0	0	0	0	0.666	0.068	0	0.387	0.793
ERCC6L	TTK	9606.ENSP00000334675	9606.ENSP00000358813	0	0	0	0	0.696	0.067	0	0.368	0.805
ERCC6L	EXO1	9606.ENSP00000334675	9606.ENSP00000355506	0	0	0	0	0.799	0.143	0	0.371	0.882
ESCO2	RFC2	9606.ENSP00000306999	9606.ENSP00000055077	0	0	0	0	0.185	0.125	0	0.644	0.724
ESCO2	NAT10	9606.ENSP00000306999	9606.ENSP00000257829	0	0	0	0	0.149	0	0	0.839	0.857
ESCO2	ESPL1	9606.ENSP00000306999	9606.ENSP00000257934	0	0	0	0	0.330	0.079	0	0.813	0.874
ESCO2	KIF18A	9606.ENSP00000306999	9606.ENSP00000263181	0	0	0	0	0.597	0	0	0.379	0.739
ESCO2	SGO1	9606.ENSP00000306999	9606.ENSP00000263753	0	0	0	0	0.625	0	0	0.545	0.822
ESCO2	NUF2	9606.ENSP00000306999	9606.ENSP00000271452	0	0	0	0	0.665	0	0	0.325	0.764
ESCO2	SMC2	9606.ENSP00000306999	9606.ENSP00000286398	0	0	0	0	0.545	0.416	0	0.167	0.759
ESCO2	SMC4	9606.ENSP00000306999	9606.ENSP00000341382	0	0	0	0	0.311	0.416	0	0.403	0.739
ESCO2	WDHD1	9606.ENSP00000306999	9606.ENSP00000353793	0	0	0	0	0.439	0.189	0	0.490	0.748
ESCO2	RFC4	9606.ENSP00000306999	9606.ENSP00000376272	0	0	0	0	0.276	0.125	0	0.641	0.752
ESCO2	PCNA	9606.ENSP00000306999	9606.ENSP00000368458	0	0	0	0	0.239	0.685	0	0.224	0.798
ESCO2	MCM10	9606.ENSP00000306999	9606.ENSP00000418268	0	0	0	0	0.562	0.292	0	0.409	0.801
ESCO2	RFC5	9606.ENSP00000306999	9606.ENSP00000408295	0	0	0	0	0.233	0.125	0	0.759	0.824
ESCO2	RFC3	9606.ENSP00000306999	9606.ENSP00000369411	0	0	0	0	0.276	0.214	0	0.742	0.840
ESPL1	NCAPH	9606.ENSP00000257934	9606.ENSP00000240423	0	0	0	0	0.521	0	0	0.438	0.719
ESPL1	NCAPG	9606.ENSP00000257934	9606.ENSP00000251496	0	0	0	0	0.406	0.070	0	0.551	0.730
ESPL1	TROAP	9606.ENSP00000257934	9606.ENSP00000257909	0	0	0	0	0.831	0	0	0.125	0.846
ESPL1	SMC4	9606.ENSP00000257934	9606.ENSP00000341382	0	0	0	0	0.275	0.135	0	0.574	0.710
ESPL1	MCM10	9606.ENSP00000257934	9606.ENSP00000418268	0	0	0	0	0.463	0	0	0.498	0.719
ESPL1	NCAPD2	9606.ENSP00000257934	9606.ENSP00000325017	0	0	0	0	0.410	0	0	0.548	0.722
ESPL1	IQGAP3	9606.ENSP00000257934	9606.ENSP00000354451	0	0	0	0	0.688	0	0	0.152	0.724
ESPL1	NCAPG2	9606.ENSP00000257934	9606.ENSP00000387007	0	0	0	0	0.449	0	0	0.535	0.733
ESPL1	KIF18A	9606.ENSP00000257934	9606.ENSP00000263181	0	0	0	0	0.414	0	0.500	0.225	0.753
ESPL1	EXO1	9606.ENSP00000257934	9606.ENSP00000355506	0	0	0	0	0.494	0	0	0.534	0.754
ESPL1	KIF15	9606.ENSP00000257934	9606.ENSP00000324020	0	0	0	0	0.636	0	0	0.367	0.760
ESPL1	SPC25	9606.ENSP00000257934	9606.ENSP00000282074	0	0	0	0	0.388	0	0.500	0.289	0.763
ESPL1	KIF23	9606.ENSP00000257934	9606.ENSP00000260363	0	0	0	0	0.622	0	0	0.413	0.769
ESPL1	KIF4A	9606.ENSP00000257934	9606.ENSP00000363524	0	0	0	0	0.630	0	0	0.422	0.777
ESPL1	KNL1	9606.ENSP00000257934	9606.ENSP00000335463	0	0	0	0	0.262	0	0.500	0.504	0.801
ESPL1	TPX2	9606.ENSP00000257934	9606.ENSP00000300403	0	0	0	0	0.563	0	0	0.584	0.810
ESPL1	KIFC1	9606.ENSP00000257934	9606.ENSP00000393963	0	0	0	0	0.710	0	0	0.377	0.812
ESPL1	SKA1	9606.ENSP00000257934	9606.ENSP00000285116	0	0	0	0	0.348	0	0.500	0.485	0.817
ESPL1	NUF2	9606.ENSP00000257934	9606.ENSP00000271452	0	0	0	0	0.455	0	0.500	0.463	0.841
ESPL1	HJURP	9606.ENSP00000257934	9606.ENSP00000414109	0	0	0	0	0.776	0	0	0.339	0.845
ESPL1	ZWINT	9606.ENSP00000257934	9606.ENSP00000363055	0	0	0	0	0.349	0	0.500	0.566	0.846
ESPL1	KIF18B	9606.ENSP00000257934	9606.ENSP00000465992	0	0	0	0	0.797	0	0	0.292	0.850
ESPL1	NEK2	9606.ENSP00000257934	9606.ENSP00000355966	0	0	0	0	0.709	0	0	0.507	0.850
ESPL1	MKI67	9606.ENSP00000257934	9606.ENSP00000357643	0	0	0	0	0.810	0	0	0.273	0.856
ESPL1	KNTC1	9606.ENSP00000257934	9606.ENSP00000328236	0	0	0	0	0.656	0	0.500	0.245	0.859
ESPL1	ZWILCH	9606.ENSP00000257934	9606.ENSP00000311429	0	0	0	0	0.612	0	0.500	0.396	0.872
ESPL1	KIF20A	9606.ENSP00000257934	9606.ENSP00000378356	0	0	0	0	0.831	0	0	0.411	0.896
ESPL1	PLK4	9606.ENSP00000257934	9606.ENSP00000270861	0	0	0	0	0.359	0.619	0	0.645	0.906
ESPL1	TOP2A	9606.ENSP00000257934	9606.ENSP00000411532	0	0	0	0	0.781	0.133	0	0.560	0.909
ESPL1	SGO2	9606.ENSP00000257934	9606.ENSP00000350447	0	0	0	0	0.193	0	0.500	0.802	0.913
ESPL1	SPAG5	9606.ENSP00000257934	9606.ENSP00000323300	0	0	0	0	0.847	0	0	0.514	0.922
ESPL1	FOXM1	9606.ENSP00000257934	9606.ENSP00000342307	0	0	0	0	0.829	0	0	0.570	0.923
ESPL1	NDC80	9606.ENSP00000257934	9606.ENSP00000261597	0	0	0	0	0.666	0	0.500	0.588	0.925
ESPL1	UBE2C	9606.ENSP00000257934	9606.ENSP00000348838	0	0	0	0	0.733	0	0.500	0.499	0.927
ESPL1	KIF2C	9606.ENSP00000257934	9606.ENSP00000361298	0	0	0	0	0.753	0.164	0.500	0.484	0.939
ESPL1	MAD2L1	9606.ENSP00000257934	9606.ENSP00000296509	0	0	0	0	0.276	0.088	0.500	0.843	0.941
ESPL1	INCENP	9606.ENSP00000257934	9606.ENSP00000378295	0	0	0	0	0.310	0	0.500	0.852	0.944
ESPL1	TTK	9606.ENSP00000257934	9606.ENSP00000358813	0	0	0	0	0.772	0.421	0	0.615	0.945
ESPL1	KIF11	9606.ENSP00000257934	9606.ENSP00000260731	0	0	0.231	0	0.823	0.088	0	0.625	0.947
ESPL1	SGO1	9606.ENSP00000257934	9606.ENSP00000263753	0	0	0	0	0.589	0	0.500	0.893	0.976
ESPL1	PLK1	9606.ENSP00000257934	9606.ENSP00000300093	0	0	0	0	0.741	0.746	0.500	0.853	0.994
ESPL1	PTTG1	9606.ENSP00000257934	9606.ENSP00000377536	0	0	0	0	0.428	0.999	0.900	0.999	0.999
EXO1	RFC2	9606.ENSP00000355506	9606.ENSP00000055077	0	0	0	0	0.297	0.129	0.500	0.694	0.893
EXO1	TRIP13	9606.ENSP00000355506	9606.ENSP00000166345	0.053	0	0	0	0.751	0	0	0.458	0.861
EXO1	MCM5	9606.ENSP00000355506	9606.ENSP00000216122	0	0	0	0	0.682	0	0	0.486	0.830
EXO1	POLE2	9606.ENSP00000355506	9606.ENSP00000216367	0	0	0	0	0.578	0	0.400	0.512	0.866
EXO1	RAD51AP1	9606.ENSP00000355506	9606.ENSP00000228843	0	0	0	0	0.645	0	0.500	0.627	0.928
EXO1	MSH2	9606.ENSP00000355506	9606.ENSP00000233146	0	0	0	0	0.294	0.956	0.500	0.995	0.999
EXO1	MSH6	9606.ENSP00000355506	9606.ENSP00000234420	0	0	0	0	0.645	0.433	0.500	0.973	0.996
EXO1	NCAPH	9606.ENSP00000355506	9606.ENSP00000240423	0	0	0	0	0.565	0.070	0	0.335	0.707
EXO1	UNG	9606.ENSP00000355506	9606.ENSP00000242576	0	0	0	0	0.184	0	0	0.664	0.714
EXO1	NCAPG	9606.ENSP00000355506	9606.ENSP00000251496	0	0	0	0	0.629	0	0	0.320	0.737
EXO1	KIF11	9606.ENSP00000355506	9606.ENSP00000260731	0	0	0	0	0.699	0.063	0	0.255	0.772
EXO1	TOPBP1	9606.ENSP00000355506	9606.ENSP00000260810	0	0	0	0	0.311	0.079	0.500	0.694	0.890
EXO1	NDC80	9606.ENSP00000355506	9606.ENSP00000261597	0	0	0	0	0.640	0	0	0.255	0.720
EXO1	TIPIN	9606.ENSP00000355506	9606.ENSP00000261881	0	0	0	0	0.474	0.140	0	0.410	0.710
EXO1	MCM4	9606.ENSP00000355506	9606.ENSP00000262105	0	0	0	0	0.759	0.088	0	0.566	0.896
EXO1	MCM6	9606.ENSP00000355506	9606.ENSP00000264156	0	0	0	0	0.726	0.066	0	0.440	0.844
EXO1	POLQ	9606.ENSP00000355506	9606.ENSP00000264233	0.059	0	0	0	0.494	0	0	0.625	0.805
EXO1	NEIL3	9606.ENSP00000355506	9606.ENSP00000264596	0.102	0	0	0	0.651	0	0	0.560	0.850
EXO1	RAD18	9606.ENSP00000355506	9606.ENSP00000264926	0	0	0	0	0.303	0.100	0	0.631	0.748
EXO1	MCM2	9606.ENSP00000355506	9606.ENSP00000265056	0	0	0	0	0.740	0.055	0	0.197	0.786
EXO1	TICRR	9606.ENSP00000355506	9606.ENSP00000268138	0.042	0	0	0	0.673	0.053	0	0.347	0.781
EXO1	PLK4	9606.ENSP00000355506	9606.ENSP00000270861	0	0	0	0	0.635	0.091	0	0.489	0.816
EXO1	NUF2	9606.ENSP00000355506	9606.ENSP00000271452	0	0	0	0	0.862	0	0	0.300	0.899
EXO1	SMC2	9606.ENSP00000355506	9606.ENSP00000286398	0.052	0	0	0	0.705	0.087	0	0.130	0.748
EXO1	FANCD2	9606.ENSP00000355506	9606.ENSP00000287647	0	0	0	0	0.355	0	0	0.712	0.806
EXO1	MAD2L1	9606.ENSP00000355506	9606.ENSP00000296509	0	0	0	0	0.609	0	0	0.511	0.800
EXO1	MELK	9606.ENSP00000355506	9606.ENSP00000298048	0	0	0	0	0.849	0	0	0.363	0.900
EXO1	PLK1	9606.ENSP00000355506	9606.ENSP00000300093	0	0	0	0	0.479	0.091	0	0.568	0.777
EXO1	TPX2	9606.ENSP00000355506	9606.ENSP00000300403	0	0	0	0	0.614	0	0	0.522	0.807
EXO1	FEN1	9606.ENSP00000355506	9606.ENSP00000305480	0	0	0	0.644	0.498	0.590	0	0.559	0.901
EXO1	MCM7	9606.ENSP00000355506	9606.ENSP00000307288	0	0	0	0	0.499	0	0	0.657	0.820
EXO1	RMI2	9606.ENSP00000355506	9606.ENSP00000310356	0	0	0.214	0	0.364	0	0.500	0.601	0.887
EXO1	FANCI	9606.ENSP00000355506	9606.ENSP00000310842	0	0	0	0	0.483	0	0	0.691	0.834
EXO1	TYMS	9606.ENSP00000355506	9606.ENSP00000315644	0.057	0	0	0	0.496	0	0	0.421	0.701
EXO1	SKA3	9606.ENSP00000355506	9606.ENSP00000319417	0	0	0	0	0.771	0	0	0.161	0.800
EXO1	POLE	9606.ENSP00000355506	9606.ENSP00000322570	0	0	0	0	0.279	0.412	0.400	0.617	0.889
EXO1	KIF15	9606.ENSP00000355506	9606.ENSP00000324020	0	0	0	0	0.677	0	0	0.199	0.730
EXO1	PIF1	9606.ENSP00000355506	9606.ENSP00000328174	0.042	0	0	0	0.205	0.095	0	0.728	0.787
EXO1	KNTC1	9606.ENSP00000355506	9606.ENSP00000328236	0	0	0	0	0.701	0	0	0.255	0.768
EXO1	SMC4	9606.ENSP00000355506	9606.ENSP00000341382	0.052	0	0	0	0.565	0.087	0	0.318	0.709
EXO1	FOXM1	9606.ENSP00000355506	9606.ENSP00000342307	0	0	0	0	0.497	0	0	0.529	0.753
EXO1	PRIM1	9606.ENSP00000355506	9606.ENSP00000350491	0	0	0	0	0.520	0	0	0.477	0.739
EXO1	XRCC2	9606.ENSP00000355506	9606.ENSP00000352271	0	0	0	0	0.122	0	0.500	0.599	0.809
EXO1	RRM2	9606.ENSP00000355506	9606.ENSP00000353770	0	0	0	0	0.600	0.071	0	0.475	0.788
EXO1	WDHD1	9606.ENSP00000355506	9606.ENSP00000353793	0	0	0	0	0.867	0.114	0	0.497	0.935
EXO1	MCM8	9606.ENSP00000355506	9606.ENSP00000368164	0	0	0	0	0.469	0.066	0	0.444	0.700
EXO1	KIF14	9606.ENSP00000355506	9606.ENSP00000356319	0	0	0	0	0.644	0	0	0.231	0.714
EXO1	GEN1	9606.ENSP00000355506	9606.ENSP00000370653	0	0	0	0.551	0.192	0	0.400	0.469	0.720
EXO1	ZWINT	9606.ENSP00000355506	9606.ENSP00000363055	0	0	0	0	0.459	0	0	0.511	0.724
