#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KIF14	TPX2	9606.ENSP00000356319	9606.ENSP00000300403	0	0	0	0	0.778	0.292	0	0.431	0.903
KIF14	SHCBP1	9606.ENSP00000356319	9606.ENSP00000306473	0	0	0	0	0.563	0.292	0	0.221	0.738
KIF14	SPAG5	9606.ENSP00000356319	9606.ENSP00000323300	0	0	0	0	0.435	0.292	0	0.365	0.724
KIF14	KIF15	9606.ENSP00000356319	9606.ENSP00000324020	0	0	0	0.587	0.793	0	0.540	0.342	0.931
KIF14	SMC4	9606.ENSP00000356319	9606.ENSP00000341382	0	0	0	0	0.529	0	0	0.562	0.785
KIF14	NEK2	9606.ENSP00000356319	9606.ENSP00000355966	0	0	0	0	0.796	0	0	0.446	0.882
KIF14	MCM10	9606.ENSP00000356319	9606.ENSP00000418268	0	0	0	0	0.640	0	0	0.320	0.744
KIF14	KIF18B	9606.ENSP00000356319	9606.ENSP00000465992	0	0	0	0.649	0.365	0	0.540	0.250	0.762
KIF14	KIF2A	9606.ENSP00000356319	9606.ENSP00000385000	0	0	0	0.626	0.131	0.365	0.540	0.203	0.770
KIF14	STIL	9606.ENSP00000356319	9606.ENSP00000360944	0	0	0	0	0.510	0.095	0	0.538	0.777
KIF14	PBK	9606.ENSP00000356319	9606.ENSP00000428489	0	0	0	0	0.538	0.046	0	0.538	0.779
KIF14	KIFC1	9606.ENSP00000356319	9606.ENSP00000393963	0	0	0	0.660	0.413	0	0.540	0.274	0.787
KIF14	RACGAP1	9606.ENSP00000356319	9606.ENSP00000404190	0	0	0	0	0.447	0.292	0	0.690	0.868
KIF14	MKI67	9606.ENSP00000356319	9606.ENSP00000357643	0	0	0	0	0.788	0.292	0	0.351	0.894
KIF14	NUSAP1	9606.ENSP00000356319	9606.ENSP00000499238	0	0	0	0	0.792	0.292	0	0.371	0.899
KIF14	KIF2C	9606.ENSP00000356319	9606.ENSP00000361298	0	0	0	0.631	0.644	0.292	0.540	0.250	0.901
KIF14	TTK	9606.ENSP00000356319	9606.ENSP00000358813	0	0	0	0	0.790	0.292	0	0.410	0.904
KIF14	KIF4A	9606.ENSP00000356319	9606.ENSP00000363524	0	0	0	0.614	0.726	0.307	0	0.619	0.921
KIF14	TOP2A	9606.ENSP00000356319	9606.ENSP00000411532	0	0	0	0	0.786	0.292	0	0.557	0.927
KIF14	KIF20A	9606.ENSP00000356319	9606.ENSP00000378356	0	0	0	0.574	0.783	0.314	0.540	0.654	0.973
KIF14	PRC1	9606.ENSP00000356319	9606.ENSP00000377793	0	0	0	0	0.729	0.317	0.800	0.673	0.986
KIF15	OIP5	9606.ENSP00000324020	9606.ENSP00000220514	0	0	0	0	0.785	0	0	0.112	0.801
KIF15	RAD51AP1	9606.ENSP00000324020	9606.ENSP00000228843	0	0	0	0	0.651	0	0	0.354	0.765
KIF15	NCAPH	9606.ENSP00000324020	9606.ENSP00000240423	0	0	0	0	0.803	0	0	0.474	0.892
KIF15	NCAPG	9606.ENSP00000324020	9606.ENSP00000251496	0	0	0	0	0.851	0	0	0.479	0.919
KIF15	TROAP	9606.ENSP00000324020	9606.ENSP00000257909	0	0	0	0	0.651	0	0	0.174	0.700
KIF15	KIF23	9606.ENSP00000324020	9606.ENSP00000260363	0	0	0	0.599	0.699	0	0.540	0.291	0.893
KIF15	NDC80	9606.ENSP00000324020	9606.ENSP00000261597	0	0	0	0	0.842	0.109	0	0.348	0.900
KIF15	KIF18A	9606.ENSP00000324020	9606.ENSP00000263181	0	0	0	0.636	0.786	0	0.540	0.467	0.943
KIF15	PLK4	9606.ENSP00000324020	9606.ENSP00000270861	0	0	0	0	0.651	0	0	0.587	0.850
KIF15	SPC25	9606.ENSP00000324020	9606.ENSP00000282074	0	0	0	0	0.795	0	0	0.193	0.827
KIF15	SMC2	9606.ENSP00000324020	9606.ENSP00000286398	0	0	0	0	0.817	0	0	0.160	0.840
KIF15	MELK	9606.ENSP00000324020	9606.ENSP00000298048	0	0	0	0	0.818	0	0	0.305	0.868
KIF15	PCLAF	9606.ENSP00000324020	9606.ENSP00000300035	0	0	0	0	0.638	0	0	0.462	0.797
KIF15	TPX2	9606.ENSP00000324020	9606.ENSP00000300403	0	0	0	0	0.802	0	0	0.749	0.948
KIF15	SPAG5	9606.ENSP00000324020	9606.ENSP00000323300	0	0	0	0	0.781	0.104	0	0.346	0.860
KIF15	RAD54L	9606.ENSP00000324020	9606.ENSP00000361043	0	0	0	0	0.541	0.045	0	0.376	0.703
KIF15	KIF2A	9606.ENSP00000324020	9606.ENSP00000385000	0	0	0	0.595	0.252	0	0.540	0.254	0.721
KIF15	KNTC1	9606.ENSP00000324020	9606.ENSP00000328236	0	0	0	0	0.585	0	0	0.391	0.737
KIF15	PTTG1	9606.ENSP00000324020	9606.ENSP00000377536	0	0	0	0	0.511	0	0	0.502	0.746
KIF15	PRC1	9606.ENSP00000324020	9606.ENSP00000377793	0	0	0	0	0.666	0	0	0.374	0.782
KIF15	ZWINT	9606.ENSP00000324020	9606.ENSP00000363055	0	0	0	0	0.552	0	0	0.558	0.793
KIF15	RACGAP1	9606.ENSP00000324020	9606.ENSP00000404190	0	0	0	0	0.507	0	0.400	0.411	0.810
KIF15	MCM10	9606.ENSP00000324020	9606.ENSP00000418268	0	0	0	0	0.783	0	0	0.186	0.816
KIF15	NEK2	9606.ENSP00000324020	9606.ENSP00000355966	0	0	0	0	0.720	0	0	0.394	0.823
KIF15	UBE2C	9606.ENSP00000324020	9606.ENSP00000348838	0	0	0	0	0.668	0	0	0.551	0.844
KIF15	NCAPD2	9606.ENSP00000324020	9606.ENSP00000325017	0	0	0	0	0.784	0	0	0.378	0.860
KIF15	SMC4	9606.ENSP00000324020	9606.ENSP00000341382	0	0	0	0	0.786	0	0	0.371	0.860
KIF15	KIFC1	9606.ENSP00000324020	9606.ENSP00000393963	0	0	0	0.668	0.630	0	0.540	0.277	0.866
KIF15	PBK	9606.ENSP00000324020	9606.ENSP00000428489	0	0	0	0	0.807	0	0	0.371	0.873
KIF15	KIF18B	9606.ENSP00000324020	9606.ENSP00000465992	0	0	0	0.647	0.571	0	0.540	0.440	0.880
KIF15	KIF4A	9606.ENSP00000324020	9606.ENSP00000363524	0	0	0	0.630	0.811	0	0.400	0.327	0.917
KIF15	NUSAP1	9606.ENSP00000324020	9606.ENSP00000499238	0	0	0	0	0.819	0	0	0.611	0.926
KIF15	MKI67	9606.ENSP00000324020	9606.ENSP00000357643	0	0	0	0	0.850	0.292	0	0.434	0.935
KIF15	KIF20A	9606.ENSP00000324020	9606.ENSP00000378356	0	0	0	0.580	0.836	0	0.540	0.291	0.942
KIF15	KIF2C	9606.ENSP00000324020	9606.ENSP00000361298	0	0	0	0.605	0.842	0	0.540	0.304	0.945
KIF15	TOP2A	9606.ENSP00000324020	9606.ENSP00000411532	0	0	0	0	0.896	0	0	0.590	0.955
KIF15	TTK	9606.ENSP00000324020	9606.ENSP00000358813	0	0	0	0	0.896	0	0	0.640	0.961
KIF18A	NCAPG	9606.ENSP00000263181	9606.ENSP00000251496	0	0	0	0	0.687	0	0	0.428	0.813
KIF18A	KIF23	9606.ENSP00000263181	9606.ENSP00000260363	0	0	0	0.587	0.772	0	0.540	0.313	0.921
KIF18A	NDC80	9606.ENSP00000263181	9606.ENSP00000261597	0	0	0	0	0.732	0.128	0	0.421	0.853
KIF18A	SHCBP1	9606.ENSP00000263181	9606.ENSP00000306473	0	0	0	0	0.676	0	0	0.116	0.701
KIF18A	SPC25	9606.ENSP00000263181	9606.ENSP00000282074	0	0	0	0	0.640	0	0	0.209	0.703
KIF18A	ZWILCH	9606.ENSP00000263181	9606.ENSP00000311429	0	0	0	0	0.477	0.094	0	0.426	0.704
KIF18A	TPX2	9606.ENSP00000263181	9606.ENSP00000300403	0	0	0	0	0.559	0	0	0.370	0.711
KIF18A	NUSAP1	9606.ENSP00000263181	9606.ENSP00000499238	0	0	0	0	0.592	0	0	0.325	0.713
KIF18A	PARPBP	9606.ENSP00000263181	9606.ENSP00000440850	0	0	0	0	0.621	0	0	0.274	0.713
KIF18A	PLK4	9606.ENSP00000263181	9606.ENSP00000270861	0	0	0	0	0.619	0.066	0	0.262	0.715
KIF18A	SMC4	9606.ENSP00000263181	9606.ENSP00000341382	0	0	0	0	0.510	0.093	0	0.473	0.745
KIF18A	PBK	9606.ENSP00000263181	9606.ENSP00000428489	0	0	0	0	0.645	0.083	0	0.300	0.752
KIF18A	KIF18B	9606.ENSP00000263181	9606.ENSP00000465992	0	0	0.110	0.843	0.263	0	0.540	0.324	0.768
KIF18A	RACGAP1	9606.ENSP00000263181	9606.ENSP00000404190	0	0	0	0	0.526	0	0.400	0.311	0.787
KIF18A	KIF4A	9606.ENSP00000263181	9606.ENSP00000363524	0	0	0	0.659	0.605	0	0.400	0.271	0.812
KIF18A	SKA1	9606.ENSP00000263181	9606.ENSP00000285116	0	0	0	0	0.608	0	0	0.628	0.848
KIF18A	PRC1	9606.ENSP00000263181	9606.ENSP00000377793	0	0	0	0	0.743	0.186	0	0.423	0.868
KIF18A	NEK2	9606.ENSP00000263181	9606.ENSP00000355966	0	0	0	0	0.783	0	0	0.420	0.868
KIF18A	KIF2A	9606.ENSP00000263181	9606.ENSP00000385000	0	0	0	0.641	0.246	0.068	0.800	0.271	0.884
KIF18A	KIFC1	9606.ENSP00000263181	9606.ENSP00000393963	0	0	0	0.629	0.295	0.405	0.540	0.554	0.902
KIF18A	KIF20A	9606.ENSP00000263181	9606.ENSP00000378356	0	0	0	0.569	0.694	0	0.540	0.490	0.922
KIF18A	MAD2L1	9606.ENSP00000263181	9606.ENSP00000296509	0	0	0	0	0.514	0.449	0.500	0.516	0.926
KIF18A	TTK	9606.ENSP00000263181	9606.ENSP00000358813	0	0	0	0	0.880	0	0	0.419	0.927
KIF18A	PLK1	9606.ENSP00000263181	9606.ENSP00000300093	0	0	0	0	0.435	0.066	0.800	0.389	0.927
KIF18A	KIF2C	9606.ENSP00000263181	9606.ENSP00000361298	0	0	0	0.645	0.520	0.068	0.800	0.554	0.954
KIF18B	NCAPH	9606.ENSP00000465992	9606.ENSP00000240423	0	0	0	0	0.505	0.073	0	0.404	0.703
KIF18B	TROAP	9606.ENSP00000465992	9606.ENSP00000257909	0	0	0	0	0.860	0	0	0.356	0.906
KIF18B	KIF23	9606.ENSP00000465992	9606.ENSP00000260363	0	0	0	0.608	0.435	0	0.540	0.504	0.859
KIF18B	SPAG5	9606.ENSP00000465992	9606.ENSP00000323300	0	0	0	0	0.563	0.057	0	0.370	0.718
KIF18B	UBE2C	9606.ENSP00000465992	9606.ENSP00000348838	0	0	0	0	0.633	0.045	0	0.589	0.843
KIF18B	MKI67	9606.ENSP00000465992	9606.ENSP00000357643	0	0	0	0	0.675	0.292	0	0.166	0.791
KIF18B	KIF2C	9606.ENSP00000465992	9606.ENSP00000361298	0	0	0	0.658	0.694	0.331	0.540	0.844	0.983
KIF18B	KIF4A	9606.ENSP00000465992	9606.ENSP00000363524	0	0	0	0.657	0.693	0	0.400	0.506	0.901
KIF18B	KIF20A	9606.ENSP00000465992	9606.ENSP00000378356	0	0	0	0.582	0.587	0	0.540	0.458	0.888
KIF18B	KIF2A	9606.ENSP00000465992	9606.ENSP00000385000	0	0	0	0.637	0.209	0.068	0.540	0.238	0.707
KIF18B	KIFC1	9606.ENSP00000465992	9606.ENSP00000393963	0	0	0	0.621	0.611	0.178	0.540	0.293	0.882
KIF18B	RACGAP1	9606.ENSP00000465992	9606.ENSP00000404190	0	0	0	0	0.306	0	0.400	0.445	0.749
KIF20A	TRIP13	9606.ENSP00000378356	9606.ENSP00000166345	0	0	0	0	0.787	0.292	0	0.471	0.913
KIF20A	MCM5	9606.ENSP00000378356	9606.ENSP00000216122	0	0	0	0	0.528	0.292	0	0.236	0.723
KIF20A	POLE2	9606.ENSP00000378356	9606.ENSP00000216367	0	0	0	0	0.377	0	0	0.632	0.761
KIF20A	OIP5	9606.ENSP00000378356	9606.ENSP00000220514	0	0	0	0	0.780	0	0	0.203	0.817
KIF20A	RAD51AP1	9606.ENSP00000378356	9606.ENSP00000228843	0	0	0	0	0.519	0	0	0.568	0.783
KIF20A	NCAPH	9606.ENSP00000378356	9606.ENSP00000240423	0	0	0	0	0.588	0.071	0	0.620	0.842
KIF20A	PIMREG	9606.ENSP00000378356	9606.ENSP00000250056	0	0	0	0	0.699	0	0	0.455	0.829
KIF20A	NCAPG	9606.ENSP00000378356	9606.ENSP00000251496	0	0	0	0	0.844	0	0	0.745	0.958
KIF20A	TROAP	9606.ENSP00000378356	9606.ENSP00000257909	0	0	0	0	0.751	0	0	0.349	0.831
KIF20A	KIF23	9606.ENSP00000378356	9606.ENSP00000260363	0	0	0	0.659	0.816	0.292	0.540	0.390	0.958
KIF20A	LMNB1	9606.ENSP00000378356	9606.ENSP00000261366	0	0	0	0	0.365	0.292	0	0.451	0.731
KIF20A	NDC80	9606.ENSP00000378356	9606.ENSP00000261597	0	0	0	0	0.855	0	0	0.314	0.896
KIF20A	MCM4	9606.ENSP00000378356	9606.ENSP00000262105	0	0	0	0	0.525	0.292	0	0.519	0.824
KIF20A	PLK4	9606.ENSP00000378356	9606.ENSP00000270861	0	0	0	0	0.590	0.114	0	0.299	0.723
KIF20A	SPC25	9606.ENSP00000378356	9606.ENSP00000282074	0	0	0	0	0.792	0	0	0.182	0.823
KIF20A	SKA1	9606.ENSP00000378356	9606.ENSP00000285116	0	0	0	0	0.578	0	0	0.471	0.767
KIF20A	MAD2L1	9606.ENSP00000378356	9606.ENSP00000296509	0	0	0	0	0.595	0.615	0	0.489	0.913
KIF20A	MELK	9606.ENSP00000378356	9606.ENSP00000298048	0	0	0	0	0.842	0	0	0.571	0.929
KIF20A	PCLAF	9606.ENSP00000378356	9606.ENSP00000300035	0	0	0	0	0.673	0	0	0.489	0.826
KIF20A	PLK1	9606.ENSP00000378356	9606.ENSP00000300093	0	0	0	0	0.769	0.127	0.750	0.830	0.990
KIF20A	TPX2	9606.ENSP00000378356	9606.ENSP00000300403	0	0	0	0	0.865	0.292	0	0.734	0.972
KIF20A	SHCBP1	9606.ENSP00000378356	9606.ENSP00000306473	0	0	0	0	0.675	0.091	0	0.135	0.722
KIF20A	SPAG5	9606.ENSP00000378356	9606.ENSP00000323300	0	0	0	0	0.886	0.045	0	0.365	0.925
KIF20A	TACC3	9606.ENSP00000378356	9606.ENSP00000326550	0	0	0	0	0.683	0.046	0	0.351	0.787
KIF20A	SMC4	9606.ENSP00000378356	9606.ENSP00000341382	0	0	0	0	0.585	0.092	0	0.550	0.815
KIF20A	UBE2C	9606.ENSP00000378356	9606.ENSP00000348838	0	0	0	0	0.862	0	0	0.728	0.961
KIF20A	RRM2	9606.ENSP00000378356	9606.ENSP00000353770	0	0	0	0	0.814	0	0	0.665	0.935
KIF20A	NEK2	9606.ENSP00000378356	9606.ENSP00000355966	0	0	0	0	0.847	0	0	0.677	0.948
KIF20A	MKI67	9606.ENSP00000378356	9606.ENSP00000357643	0	0	0	0	0.847	0.295	0	0.359	0.925
KIF20A	TTK	9606.ENSP00000378356	9606.ENSP00000358813	0	0	0	0	0.846	0	0	0.521	0.923
KIF20A	KIF2C	9606.ENSP00000378356	9606.ENSP00000361298	0	0	0	0.580	0.880	0	0.540	0.548	0.973
KIF20A	ZWINT	9606.ENSP00000378356	9606.ENSP00000363055	0	0	0	0	0.652	0	0	0.689	0.887
KIF20A	KIF4A	9606.ENSP00000378356	9606.ENSP00000363524	0	0	0	0.581	0.922	0.067	0.400	0.854	0.992
KIF20A	RFC4	9606.ENSP00000378356	9606.ENSP00000376272	0	0	0	0	0.335	0.071	0	0.608	0.736
KIF20A	PTTG1	9606.ENSP00000378356	9606.ENSP00000377536	0	0	0	0	0.805	0	0	0.509	0.900
KIF20A	PRC1	9606.ENSP00000378356	9606.ENSP00000377793	0	0	0	0	0.827	0.325	0	0.508	0.937
KIF20A	MCM10	9606.ENSP00000378356	9606.ENSP00000418268	0	0	0	0	0.534	0	0	0.386	0.702
KIF20A	TK1	9606.ENSP00000378356	9606.ENSP00000468425	0	0	0	0	0.481	0	0	0.614	0.791
KIF20A	KIFC1	9606.ENSP00000378356	9606.ENSP00000393963	0	0	0	0.588	0.731	0.101	0.540	0.533	0.941
KIF20A	PBK	9606.ENSP00000378356	9606.ENSP00000428489	0	0	0	0	0.843	0.049	0	0.725	0.955
KIF20A	NUSAP1	9606.ENSP00000378356	9606.ENSP00000499238	0	0	0	0	0.839	0.292	0	0.645	0.956
KIF20A	TOP2A	9606.ENSP00000378356	9606.ENSP00000411532	0	0	0	0	0.866	0.292	0	0.750	0.974
KIF20A	RACGAP1	9606.ENSP00000378356	9606.ENSP00000404190	0	0	0	0	0.757	0.837	0.800	0.732	0.997
KIF23	TRIP13	9606.ENSP00000260363	9606.ENSP00000166345	0	0	0	0	0.596	0.292	0	0.290	0.779
KIF23	MCM5	9606.ENSP00000260363	9606.ENSP00000216122	0	0	0	0	0.788	0	0	0.279	0.841
KIF23	NCAPH	9606.ENSP00000260363	9606.ENSP00000240423	0	0	0	0	0.536	0.099	0	0.375	0.716
KIF23	NCAPG	9606.ENSP00000260363	9606.ENSP00000251496	0	0	0.215	0	0.827	0	0	0.656	0.949
KIF23	MCM7	9606.ENSP00000260363	9606.ENSP00000307288	0	0	0	0	0.641	0	0	0.201	0.701
KIF23	MCM10	9606.ENSP00000260363	9606.ENSP00000418268	0	0	0	0	0.619	0	0	0.272	0.711
KIF23	MCM3	9606.ENSP00000260363	9606.ENSP00000480987	0	0	0	0	0.486	0.331	0	0.229	0.712
KIF23	KIF2A	9606.ENSP00000260363	9606.ENSP00000385000	0	0	0	0.574	0.263	0	0.540	0.265	0.729
KIF23	MCM2	9606.ENSP00000260363	9606.ENSP00000265056	0	0	0	0	0.706	0	0	0.129	0.733
KIF23	SMC2	9606.ENSP00000260363	9606.ENSP00000286398	0	0	0	0	0.655	0.099	0	0.217	0.735
KIF23	MICAL3	9606.ENSP00000260363	9606.ENSP00000416015	0	0	0	0	0.042	0.695	0	0.173	0.737
KIF23	RRM2	9606.ENSP00000260363	9606.ENSP00000353770	0	0	0	0	0.620	0	0	0.403	0.763
KIF23	PLK4	9606.ENSP00000260363	9606.ENSP00000270861	0	0	0	0	0.544	0.114	0	0.492	0.777
KIF23	STARD13	9606.ENSP00000260363	9606.ENSP00000338785	0	0	0	0	0	0	0	0.777	0.777
KIF23	MCM4	9606.ENSP00000260363	9606.ENSP00000262105	0	0	0	0	0.674	0	0	0.348	0.778
KIF23	KPNA2	9606.ENSP00000260363	9606.ENSP00000438483	0	0	0	0	0.422	0.325	0	0.476	0.778
KIF23	YWHAZ	9606.ENSP00000260363	9606.ENSP00000379287	0	0	0	0	0	0.777	0	0.068	0.783
KIF23	MCM6	9606.ENSP00000260363	9606.ENSP00000264156	0	0	0	0	0.699	0	0	0.317	0.786
KIF23	NEK2	9606.ENSP00000260363	9606.ENSP00000355966	0	0	0	0	0.661	0	0	0.416	0.793
KIF23	KNTC1	9606.ENSP00000260363	9606.ENSP00000328236	0	0	0	0	0.718	0	0	0.311	0.798
KIF23	SMC4	9606.ENSP00000260363	9606.ENSP00000341382	0	0	0	0	0.652	0.099	0	0.415	0.801
KIF23	MAD2L1	9606.ENSP00000260363	9606.ENSP00000296509	0	0	0	0	0.660	0	0	0.494	0.821
KIF23	TTK	9606.ENSP00000260363	9606.ENSP00000358813	0	0	0	0	0.710	0	0	0.447	0.833
KIF23	UBE2C	9606.ENSP00000260363	9606.ENSP00000348838	0	0	0	0	0.695	0	0	0.478	0.834
KIF23	NDC80	9606.ENSP00000260363	9606.ENSP00000261597	0	0	0	0	0.843	0	0	0.184	0.866
KIF23	ZWINT	9606.ENSP00000260363	9606.ENSP00000363055	0	0	0	0	0.638	0	0	0.649	0.868
KIF23	MKI67	9606.ENSP00000260363	9606.ENSP00000357643	0	0	0	0	0.769	0.312	0	0.305	0.880
KIF23	PBK	9606.ENSP00000260363	9606.ENSP00000428489	0	0	0	0	0.833	0.049	0	0.326	0.884
KIF23	NUSAP1	9606.ENSP00000260363	9606.ENSP00000499238	0	0	0	0	0.826	0	0	0.451	0.900
KIF23	MELK	9606.ENSP00000260363	9606.ENSP00000298048	0	0	0	0	0.856	0	0	0.375	0.906
KIF23	TPX2	9606.ENSP00000260363	9606.ENSP00000300403	0	0	0	0	0.816	0	0	0.512	0.906
KIF23	KIFC1	9606.ENSP00000260363	9606.ENSP00000393963	0	0	0	0.597	0.556	0.096	0.540	0.584	0.913
KIF23	KIF2C	9606.ENSP00000260363	9606.ENSP00000361298	0	0	0	0.577	0.630	0	0.540	0.551	0.917
KIF23	TOP2A	9606.ENSP00000260363	9606.ENSP00000411532	0	0	0	0	0.726	0.292	0	0.656	0.927
KIF23	KIF4A	9606.ENSP00000260363	9606.ENSP00000363524	0	0	0	0.585	0.820	0.067	0.400	0.607	0.955
KIF23	SHCBP1	9606.ENSP00000260363	9606.ENSP00000306473	0	0	0	0	0.698	0.829	0	0.382	0.965
KIF23	PLK1	9606.ENSP00000260363	9606.ENSP00000300093	0	0	0	0	0.592	0.378	0.750	0.836	0.988
KIF23	PRC1	9606.ENSP00000260363	9606.ENSP00000377793	0	0	0	0	0.814	0.536	0	0.918	0.992
KIF23	RACGAP1	9606.ENSP00000260363	9606.ENSP00000404190	0	0	0	0	0.828	0.995	0.900	0.999	0.999
KIF2A	PLK1	9606.ENSP00000385000	9606.ENSP00000300093	0	0	0	0	0.156	0.165	0.800	0.544	0.927
KIF2A	KIF2C	9606.ENSP00000385000	9606.ENSP00000361298	0	0	0.067	0.943	0.073	0.216	0.800	0.083	0.852
KIF2C	TRIP13	9606.ENSP00000361298	9606.ENSP00000166345	0	0	0	0	0.721	0	0	0.350	0.811
KIF2C	OIP5	9606.ENSP00000361298	9606.ENSP00000220514	0	0	0	0	0.785	0	0	0.405	0.866
KIF2C	NCAPH	9606.ENSP00000361298	9606.ENSP00000240423	0	0	0	0	0.706	0	0	0.608	0.880
KIF2C	NCAPG	9606.ENSP00000361298	9606.ENSP00000251496	0	0	0	0	0.813	0	0	0.660	0.933
KIF2C	TROAP	9606.ENSP00000361298	9606.ENSP00000257909	0	0	0	0	0.764	0	0	0.322	0.833
KIF2C	NDC80	9606.ENSP00000361298	9606.ENSP00000261597	0	0	0	0	0.810	0	0	0.666	0.934
KIF2C	PLK4	9606.ENSP00000361298	9606.ENSP00000270861	0	0	0	0	0.641	0.071	0	0.399	0.782
KIF2C	SPC25	9606.ENSP00000361298	9606.ENSP00000282074	0	0	0	0	0.673	0	0	0.345	0.777
KIF2C	SKA1	9606.ENSP00000361298	9606.ENSP00000285116	0	0	0	0	0.457	0	0	0.714	0.838
KIF2C	MAD2L1	9606.ENSP00000361298	9606.ENSP00000296509	0	0	0	0	0.509	0.070	0.500	0.720	0.927
KIF2C	MELK	9606.ENSP00000361298	9606.ENSP00000298048	0	0	0	0	0.838	0	0	0.620	0.935
KIF2C	PCLAF	9606.ENSP00000361298	9606.ENSP00000300035	0	0	0	0	0.720	0	0	0.199	0.766
KIF2C	PLK1	9606.ENSP00000361298	9606.ENSP00000300093	0	0	0	0	0.854	0.318	0.800	0.777	0.994
KIF2C	TPX2	9606.ENSP00000361298	9606.ENSP00000300403	0	0	0	0	0.999	0	0	0.658	0.999
KIF2C	SPAG5	9606.ENSP00000361298	9606.ENSP00000323300	0	0	0	0	0.874	0	0	0.435	0.926
KIF2C	TACC3	9606.ENSP00000361298	9606.ENSP00000326550	0	0	0	0	0.500	0.042	0	0.663	0.825
KIF2C	UBE2C	9606.ENSP00000361298	9606.ENSP00000348838	0	0	0	0	0.845	0	0	0.716	0.954
KIF2C	RRM2	9606.ENSP00000361298	9606.ENSP00000353770	0	0	0	0	0.561	0	0	0.473	0.758
KIF2C	NEK2	9606.ENSP00000361298	9606.ENSP00000355966	0	0	0	0	0.832	0	0	0.544	0.920
KIF2C	MKI67	9606.ENSP00000361298	9606.ENSP00000357643	0	0	0	0	0.834	0	0	0.377	0.892
KIF2C	TTK	9606.ENSP00000361298	9606.ENSP00000358813	0	0	0	0	0.904	0	0	0.559	0.955
KIF2C	RFC4	9606.ENSP00000361298	9606.ENSP00000376272	0	0	0	0	0.363	0	0	0.598	0.733
KIF2C	ZWINT	9606.ENSP00000361298	9606.ENSP00000363055	0	0	0	0	0.502	0	0	0.668	0.827
KIF2C	RACGAP1	9606.ENSP00000361298	9606.ENSP00000404190	0	0	0	0	0.540	0	0.400	0.485	0.845
KIF2C	PTTG1	9606.ENSP00000361298	9606.ENSP00000377536	0	0	0	0	0.754	0	0	0.512	0.875
KIF2C	PBK	9606.ENSP00000361298	9606.ENSP00000428489	0	0	0	0	0.854	0	0	0.404	0.909
KIF2C	KIFC1	9606.ENSP00000361298	9606.ENSP00000393963	0	0	0	0.601	0.710	0	0.540	0.532	0.932
KIF2C	TOP2A	9606.ENSP00000361298	9606.ENSP00000411532	0	0	0	0	0.842	0	0	0.618	0.937
KIF2C	NUSAP1	9606.ENSP00000361298	9606.ENSP00000499238	0	0	0	0	0.835	0	0	0.669	0.943
KIF2C	PRC1	9606.ENSP00000361298	9606.ENSP00000377793	0	0	0	0	0.848	0	0	0.647	0.944
KIF2C	KIF4A	9606.ENSP00000361298	9606.ENSP00000363524	0	0	0	0.661	0.845	0	0.400	0.476	0.947
KIF4A	TRIP13	9606.ENSP00000363524	9606.ENSP00000166345	0	0	0	0	0.606	0	0	0.416	0.760
KIF4A	RAD51AP1	9606.ENSP00000363524	9606.ENSP00000228843	0	0	0	0	0.533	0	0	0.579	0.795
KIF4A	NCAPH	9606.ENSP00000363524	9606.ENSP00000240423	0	0	0	0	0.836	0.190	0	0.622	0.945
KIF4A	NCAPG	9606.ENSP00000363524	9606.ENSP00000251496	0	0	0	0	0.843	0	0	0.599	0.934
KIF4A	TROAP	9606.ENSP00000363524	9606.ENSP00000257909	0	0	0	0	0.668	0	0	0.527	0.836
KIF4A	NDC80	9606.ENSP00000363524	9606.ENSP00000261597	0	0	0	0	0.740	0	0	0.338	0.821
KIF4A	SPC25	9606.ENSP00000363524	9606.ENSP00000282074	0	0	0	0	0.718	0	0	0.185	0.761
KIF4A	SKA1	9606.ENSP00000363524	9606.ENSP00000285116	0	0	0	0	0.595	0	0	0.394	0.744
KIF4A	SMC2	9606.ENSP00000363524	9606.ENSP00000286398	0	0	0	0	0.574	0.114	0	0.449	0.774
KIF4A	MAD2L1	9606.ENSP00000363524	9606.ENSP00000296509	0	0	0	0	0.526	0	0	0.447	0.726
KIF4A	MELK	9606.ENSP00000363524	9606.ENSP00000298048	0	0	0	0	0.863	0	0	0.750	0.964
KIF4A	PLK1	9606.ENSP00000363524	9606.ENSP00000300093	0	0	0	0	0.624	0	0	0.545	0.821
KIF4A	TPX2	9606.ENSP00000363524	9606.ENSP00000300403	0	0	0	0	0.861	0	0	0.764	0.965
KIF4A	SHCBP1	9606.ENSP00000363524	9606.ENSP00000306473	0	0	0	0	0.601	0	0	0.371	0.738
KIF4A	SPAG5	9606.ENSP00000363524	9606.ENSP00000323300	0	0	0	0	0.809	0.091	0	0.406	0.887
KIF4A	NCAPD2	9606.ENSP00000363524	9606.ENSP00000325017	0	0	0	0	0.541	0.094	0	0.393	0.725
KIF4A	SMC4	9606.ENSP00000363524	9606.ENSP00000341382	0	0	0	0	0.489	0.095	0	0.454	0.725
KIF4A	UBE2C	9606.ENSP00000363524	9606.ENSP00000348838	0	0	0	0	0.746	0.070	0	0.632	0.905
KIF4A	RRM2	9606.ENSP00000363524	9606.ENSP00000353770	0	0	0	0	0.804	0	0	0.642	0.927
